기간,HS코드,품목명,수출 중량,수출 금액,수입 중량,수입 금액,무역수지
"2023-09","7209","철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 냉간압연(냉간환원)한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]",279357.8,211270,41711.5,28452,182817
"2023-09","7210","철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]",555539.1,576726,127368.6,105383,471343
"2023-09","7211","철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]",10669.4,14439,1417.2,1693,12747
"2023-09","7212","철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]",12384.1,19471,10980.0,9067,10404
"2023-09","7213","철이나 비합금강의 봉[열간(熱間)압연한 것으로서 불규칙적으로 감은 코일 모양인 것으로 한정한다]",49860.7,32694,33952.3,23768,8927
"2023-09","7214","철이나 비합금강의 그 밖의 봉[단조(鍛造)ㆍ열간(熱間)압연ㆍ열간인발(熱間引拔)ㆍ열간(熱間)압출보다 더 가공하지 않은 것으로 한정하고, 압연 후 꼬임가공된 것을 포함한다]",16317.0,15295,59049.9,36668,-21373
"2023-09","7215","철이나 비합금강의 그 밖의 봉",2028.3,3619,2249.4,1967,1652
"2023-09","7216","철이나 비합금강의 형강(形鋼)",48904.9,39188,58908.4,43497,-4309
"2023-09","8108","티타늄과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",668.2,8091,1449.4,22718,-14627
"2023-09","8109","지르코늄과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",0.1,7,2.6,374,-366
"2023-09","8110","안티모니와 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",77.3,875,155.8,1798,-923
"2023-09","8111","망간과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",5.1,49,11577.7,20369,-20320
"2023-09","8112","베릴륨ㆍ크로뮴ㆍ하프늄ㆍ레늄ㆍ탈륨ㆍ카드뮴ㆍ게르마늄ㆍ바나듐ㆍ갈륨ㆍ인듐ㆍ니오븀(컬럼븀)과 이것으로 만든 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",594.7,4284,321.7,9944,-5660
"2023-09","8113","서멧(cermet)과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",8.9,1136,87.3,6260,-5124
"2023-09","8501","전동기와 발전기(발전세트는 제외한다)",8112.7,128960,9431.6,269744,-140783
"2023-09","8503","부분품(제8501호나 제8502호의 기계에 전용되거나 주로 사용되는 것으로 한정한다)",3344.4,45199,4782.8,81660,-36461
"2023-09","8507","축전지(격리판을 포함하며, 직사각형이나 정사각형인지에 상관없다)",92130.0,788906,25864.4,750051,38856
"2023-09","9001","광섬유와 광섬유 다발, 제8544호의 것 외의 광섬유 케이블, 편광재료(polarizing material)로 만든 판, 각종 재료로 만든 렌즈(콘택트렌즈를 포함한다)ㆍ프리즘ㆍ반사경과 그 밖의 광학소자로서 장착되지 않은 것(광학적으로 가공하지 않은 유리로 만든 광학소자는 제외한다)",8078.9,235488,1362.0,101182,134306
"2023-10","2811","그 밖의 무기산과 무기 비(非)금속 산화물",4778.1,12610,15348.4,27152,-14542
"2023-10","3818","전자공업에 사용하기 위하여 도프처리된(doped) 화학원소(디스크ㆍ웨이퍼 모양이나 이와 유사한 모양으로 한정한다), 전자공업에 사용하기 위하여 도프처리된(doped) 화학화합물",153.0,82624,917.2,219917,-137292
"2023-10","3901","에틸렌의 중합체[일차제품(primary form)으로 한정한다]",330534.9,436181,27989.2,43921,392259
"2023-10","4002","합성고무와 기름에서 제조한 팩티스(factice)[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다], 제4001호의 물품과 제4002호의 물품과의 혼합물[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]",148489.6,217619,10929.9,28884,188735
"2023-10","4802","도포하지 않은 종이와 판지(필기용, 인쇄용, 그 밖의 그래픽용으로 한정한다), 구멍을 뚫지 않은 펀치카드와 펀치테이프지[제4801호와 제4803호의 것은 제외하며, 크기와는 관계 없이 롤 모양이나 직사각형(정사각형을 포함한다) 시트(sheet) 모양으로 한정한다], 수제(手製) 종이와 판지",9918.5,9562,18099.2,18218,-8656
"2023-10","4803","화장지ㆍ안면용 티슈용 원지, 타월ㆍ냅킨용 원지와 이와 유사한 가정용이나 위생용 종이, 셀룰로오스워딩ㆍ셀룰로오스섬유의 웹(web)[주름지거나(creped) 구겨진(crinkled) 것, 올록볼록한(embossed) 것, 구멍을 뚫은(perforated) 것, 착색한 것, 표면장식한 것, 인쇄한 것인지에 상관없으며 롤 모양이나 시트(sheet) 모양으로 한정한다]",301.0,645,11819.0,13324,-12679
"2023-10","4804","도포하지 않은 크라프트지와 판지[롤 모양이나 시트(sheet) 모양으로 한정하며, 제4802호나 제4803호의 것은 제외한다]",5530.4,3686,23131.0,21318,-17632
"2023-10","4805","그 밖의 도포하지 않은 종이와 판지[롤 모양이나 시트(sheet) 모양으로 한정하며, 이 류의 주 제3호의 것 이상의 가공을 하지 않은 것으로 한정한다]",39648.2,17985,11415.3,10787,7198
"2023-10","4806","황산지ㆍ내지지(耐脂紙)ㆍ트레이싱지(tracing paper)ㆍ글라신지(glassine paper)와 그 밖의 투명 광택지나 반투명 광택지[롤 모양이나 시트(sheet) 모양으로 한정한다]",47.3,125,2070.8,3651,-3526
"2023-10","4807","겹붙인 종이와 판지[접착제로 겹붙인 것으로서 롤 모양이나 시트(sheet) 모양으로 한정하며, 표면을 도포하거나 침투시킨 것은 제외하고, 내면을 보강했는지에 상관없다]",475.4,245,165.0,358,-113
"2023-10","4808","물결 모양으로 하거나(corrugated)(평면지가 붙은 것인지에 상관없다) 주름지거나(creped) 구겨지거나(crinkled) 올록볼록하거나(embossed) 구멍을 뚫은(perforated) 종이와 판지[롤 모양이나 시트(sheet) 모양으로 한정하며, 제4803호의 것은 제외한다]",711.2,1265,222.9,1226,38
"2023-10","4809","카본지, 셀프복사지, 그 밖의 복사지나 전사지[등사원지나 오프셋 플레이트(offset plate)로 사용하는 도포지와 침투지를 포함하고, 인쇄한 것인지에 상관없으며 롤 모양이나 시트(sheet) 모양으로 한정한다]",9358.4,17188,674.1,1158,16030
"2023-10","4810","한 면이나 양면을 도포한 종이와 판지[결합재가 있는지에 상관없으며 고령토(kaolin)[차이나 클레이(China clay)]나 그 밖의 무기물질을 도포한 것(그 밖의 다른 물질을 도포한 것은 제외한다)으로서 표면착색ㆍ표면장식ㆍ인쇄하였는지에 상관없으며 크기와는 관계없이 롤 모양이나 직사각형(정사각형을 포함한다)의 시트(sheet) 모양으로 한정한다]",119255.2,87020,10416.3,11260,75760
"2023-10","4811","종이, 판지, 셀룰로오스워딩, 셀룰로오스섬유의 웹(web)[크기와는 관계 없이 롤 모양이나 직사각형(정사각형을 포함한다)의 시트(sheet) 모양으로서 도포ㆍ침투ㆍ피복ㆍ표면착색ㆍ표면장식ㆍ인쇄한 것으로 한정하며, 제4803호ㆍ제4809호ㆍ제4810호에 열거한 것은 제외한다]",16397.6,36408,13040.1,34663,1745
"2023-10","5402","합성필라멘트사(재봉사와 소매용은 제외하며, 67데시텍스 미만인 합성모노필라멘트를 포함한다)",14384.2,49901,32651.0,64448,-14546
"2023-10","5403","재생ㆍ반(半)합성 필라멘트사[재봉사와 소매용은 제외하며, 67데시텍스 미만인 재생ㆍ반(半)합성 모노필라멘트를 포함한다]",20.1,307,1086.8,8351,-8045
"2023-10","5404","합성모노필라멘트(67데시텍스 이상인 것으로서 횡단면의 치수가 1밀리미터 이하인 것으로 한정한다), 방직용 합성섬유재료의 스트립(strip)이나 이와 유사한 것[예: 인조스트로(straw)](시폭이 5밀리미터 이하인 것으로 한정한다)",344.7,5211,98.2,822,4388
"2023-10","5405","재생ㆍ반(半)합성 모노필라멘트(67데시텍스 이상인 것으로서 횡단면의 치수가 1밀리미터 이하인 것으로 한정한다), 재생ㆍ반(半)합성 방직용 섬유재료의 스트립(strip)이나 이와 유사한 것[예: 인조 스트로(straw)](시폭이 5밀리미터 이하인 것으로 한정한다)",0.0,0,0.1,5,-5
"2023-10","5406","인조필라멘트사(재봉사는 제외하며, 소매용으로 한정한다)",15.8,25,19.8,133,-108
"2023-10","5407","합성필라멘트사의 직물(제5404호 재료로 직조한 직물을 포함한다)",9054.5,95246,2322.5,13063,82183
"2023-10","6909","실험실용ㆍ화학용이나 그 밖의 공업용 도자제품, 농업용 도자제 통과 이와 유사한 용기, 물품의 수송용ㆍ포장용으로 사용하는 도자제의 항아리ㆍ단지와 이와 유사한 제품",594.7,23040,1386.7,37596,-14557
"2023-10","7208","철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 열간(熱間)압연한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]",691145.3,498898,473250.3,302292,196605
"2023-10","7209","철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 냉간압연(냉간환원)한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]",252806.7,184497,26861.8,18735,165762
"2023-10","7210","철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]",539411.7,542554,152818.0,124113,418440
"2023-10","7211","철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]",9259.2,12659,1272.9,1330,11328
"2023-10","7212","철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]",12297.3,19198,13503.5,10811,8387
"2023-10","7213","철이나 비합금강의 봉[열간(熱間)압연한 것으로서 불규칙적으로 감은 코일 모양인 것으로 한정한다]",51808.4,33812,48219.5,30683,3129
"2023-10","7214","철이나 비합금강의 그 밖의 봉[단조(鍛造)ㆍ열간(熱間)압연ㆍ열간인발(熱間引拔)ㆍ열간(熱間)압출보다 더 가공하지 않은 것으로 한정하고, 압연 후 꼬임가공된 것을 포함한다]",16987.1,15402,52777.0,31047,-15645
"2023-10","7215","철이나 비합금강의 그 밖의 봉",1880.3,3258,3491.3,2566,692
"2023-10","7216","철이나 비합금강의 형강(形鋼)",63103.2,50993,77375.0,52520,-1527
"2023-10","8108","티타늄과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",362.5,5238,1136.5,25138,-19899
"2023-10","8109","지르코늄과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",0.2,46,21.4,3263,-3216
"2023-10","8110","안티모니와 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",94.9,1111,59.3,689,422
"2023-10","8111","망간과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",5.3,51,7651.0,13630,-13578
"2023-10","8112","베릴륨ㆍ크로뮴ㆍ하프늄ㆍ레늄ㆍ탈륨ㆍ카드뮴ㆍ게르마늄ㆍ바나듐ㆍ갈륨ㆍ인듐ㆍ니오븀(컬럼븀)과 이것으로 만든 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",421.3,3471,220.7,8434,-4964
"2023-10","8113","서멧(cermet)과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",19.0,1778,106.9,7057,-5279
"2023-10","8501","전동기와 발전기(발전세트는 제외한다)",6870.1,112322,9261.7,292016,-179693
"2023-10","8503","부분품(제8501호나 제8502호의 기계에 전용되거나 주로 사용되는 것으로 한정한다)",2763.9,38064,4522.8,57514,-19450
"2023-10","8507","축전지(격리판을 포함하며, 직사각형이나 정사각형인지에 상관없다)",91032.5,683778,22642.2,642800,40978
"2023-10","9001","광섬유와 광섬유 다발, 제8544호의 것 외의 광섬유 케이블, 편광재료(polarizing material)로 만든 판, 각종 재료로 만든 렌즈(콘택트렌즈를 포함한다)ㆍ프리즘ㆍ반사경과 그 밖의 광학소자로서 장착되지 않은 것(광학적으로 가공하지 않은 유리로 만든 광학소자는 제외한다)",5986.9,212443,1016.7,100895,111548
"2023-11","2811","그 밖의 무기산과 무기 비(非)금속 산화물",4615.7,15912,14079.3,23434,-7522
"2023-11","3818","전자공업에 사용하기 위하여 도프처리된(doped) 화학원소(디스크ㆍ웨이퍼 모양이나 이와 유사한 모양으로 한정한다), 전자공업에 사용하기 위하여 도프처리된(doped) 화학화합물",153.7,91253,871.1,159698,-68445
"2023-11","3901","에틸렌의 중합체[일차제품(primary form)으로 한정한다]",409613.6,509441,28698.9,44509,464933
"2023-11","4002","합성고무와 기름에서 제조한 팩티스(factice)[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다], 제4001호의 물품과 제4002호의 물품과의 혼합물[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]",149914.0,220913,12208.8,31525,189388
"2023-11","4802","도포하지 않은 종이와 판지(필기용, 인쇄용, 그 밖의 그래픽용으로 한정한다), 구멍을 뚫지 않은 펀치카드와 펀치테이프지[제4801호와 제4803호의 것은 제외하며, 크기와는 관계 없이 롤 모양이나 직사각형(정사각형을 포함한다) 시트(sheet) 모양으로 한정한다], 수제(手製) 종이와 판지",11379.6,10984,21965.9,22288,-11304
"2023-11","4803","화장지ㆍ안면용 티슈용 원지, 타월ㆍ냅킨용 원지와 이와 유사한 가정용이나 위생용 종이, 셀룰로오스워딩ㆍ셀룰로오스섬유의 웹(web)[주름지거나(creped) 구겨진(crinkled) 것, 올록볼록한(embossed) 것, 구멍을 뚫은(perforated) 것, 착색한 것, 표면장식한 것, 인쇄한 것인지에 상관없으며 롤 모양이나 시트(sheet) 모양으로 한정한다]",303.9,779,13820.6,15144,-14366
"2023-11","4804","도포하지 않은 크라프트지와 판지[롤 모양이나 시트(sheet) 모양으로 한정하며, 제4802호나 제4803호의 것은 제외한다]",5268.8,3308,22914.5,22587,-19280
"2023-11","4805","그 밖의 도포하지 않은 종이와 판지[롤 모양이나 시트(sheet) 모양으로 한정하며, 이 류의 주 제3호의 것 이상의 가공을 하지 않은 것으로 한정한다]",47974.9,23711,12200.3,11421,12290
"2023-11","4806","황산지ㆍ내지지(耐脂紙)ㆍ트레이싱지(tracing paper)ㆍ글라신지(glassine paper)와 그 밖의 투명 광택지나 반투명 광택지[롤 모양이나 시트(sheet) 모양으로 한정한다]",7.7,56,2048.2,3472,-3417
"2023-11","4807","겹붙인 종이와 판지[접착제로 겹붙인 것으로서 롤 모양이나 시트(sheet) 모양으로 한정하며, 표면을 도포하거나 침투시킨 것은 제외하고, 내면을 보강했는지에 상관없다]",878.0,504,75.3,243,261
"2023-11","4808","물결 모양으로 하거나(corrugated)(평면지가 붙은 것인지에 상관없다) 주름지거나(creped) 구겨지거나(crinkled) 올록볼록하거나(embossed) 구멍을 뚫은(perforated) 종이와 판지[롤 모양이나 시트(sheet) 모양으로 한정하며, 제4803호의 것은 제외한다]",1025.4,1734,276.1,1227,507
"2023-11","4809","카본지, 셀프복사지, 그 밖의 복사지나 전사지[등사원지나 오프셋 플레이트(offset plate)로 사용하는 도포지와 침투지를 포함하고, 인쇄한 것인지에 상관없으며 롤 모양이나 시트(sheet) 모양으로 한정한다]",9812.7,19197,454.6,852,18345
"2023-11","4810","한 면이나 양면을 도포한 종이와 판지[결합재가 있는지에 상관없으며 고령토(kaolin)[차이나 클레이(China clay)]나 그 밖의 무기물질을 도포한 것(그 밖의 다른 물질을 도포한 것은 제외한다)으로서 표면착색ㆍ표면장식ㆍ인쇄하였는지에 상관없으며 크기와는 관계없이 롤 모양이나 직사각형(정사각형을 포함한다)의 시트(sheet) 모양으로 한정한다]",119835.0,92950,11795.8,12941,80009
"2023-11","4811","종이, 판지, 셀룰로오스워딩, 셀룰로오스섬유의 웹(web)[크기와는 관계 없이 롤 모양이나 직사각형(정사각형을 포함한다)의 시트(sheet) 모양으로서 도포ㆍ침투ㆍ피복ㆍ표면착색ㆍ표면장식ㆍ인쇄한 것으로 한정하며, 제4803호ㆍ제4809호ㆍ제4810호에 열거한 것은 제외한다]",16045.4,49049,11915.1,30447,18602
"2023-11","5402","합성필라멘트사(재봉사와 소매용은 제외하며, 67데시텍스 미만인 합성모노필라멘트를 포함한다)",15624.5,51838,35819.4,67261,-15422
"2023-11","5403","재생ㆍ반(半)합성 필라멘트사[재봉사와 소매용은 제외하며, 67데시텍스 미만인 재생ㆍ반(半)합성 모노필라멘트를 포함한다]",35.4,369,1272.8,9112,-8743
"2023-11","5404","합성모노필라멘트(67데시텍스 이상인 것으로서 횡단면의 치수가 1밀리미터 이하인 것으로 한정한다), 방직용 합성섬유재료의 스트립(strip)이나 이와 유사한 것[예: 인조스트로(straw)](시폭이 5밀리미터 이하인 것으로 한정한다)",248.1,5362,113.0,842,4520
"2023-11","5405","재생ㆍ반(半)합성 모노필라멘트(67데시텍스 이상인 것으로서 횡단면의 치수가 1밀리미터 이하인 것으로 한정한다), 재생ㆍ반(半)합성 방직용 섬유재료의 스트립(strip)이나 이와 유사한 것[예: 인조 스트로(straw)](시폭이 5밀리미터 이하인 것으로 한정한다)",0.0,0,0.8,22,-21
"2023-11","5406","인조필라멘트사(재봉사는 제외하며, 소매용으로 한정한다)",0.8,25,12.4,81,-56
"2023-11","5407","합성필라멘트사의 직물(제5404호 재료로 직조한 직물을 포함한다)",10726.5,118334,2362.6,13570,104764
"2023-11","6909","실험실용ㆍ화학용이나 그 밖의 공업용 도자제품, 농업용 도자제 통과 이와 유사한 용기, 물품의 수송용ㆍ포장용으로 사용하는 도자제의 항아리ㆍ단지와 이와 유사한 제품",550.6,23053,1134.0,33354,-10301
"2023-11","7208","철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 열간(熱間)압연한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]",708418.1,499503,446491.2,282125,217378
"2023-11","7209","철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 냉간압연(냉간환원)한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]",223338.0,164265,35173.7,24591,139674
"2023-11","7210","철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]",547024.3,546783,160106.4,131182,415602
"2023-11","7211","철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]",10223.4,13994,1316.1,1467,12526
"2023-11","7212","철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]",12926.6,20900,11927.3,10041,10859
"2023-11","7213","철이나 비합금강의 봉[열간(熱間)압연한 것으로서 불규칙적으로 감은 코일 모양인 것으로 한정한다]",45639.1,31468,37339.0,24771,6697
"2023-11","7214","철이나 비합금강의 그 밖의 봉[단조(鍛造)ㆍ열간(熱間)압연ㆍ열간인발(熱間引拔)ㆍ열간(熱間)압출보다 더 가공하지 않은 것으로 한정하고, 압연 후 꼬임가공된 것을 포함한다]",16248.6,14644,53739.2,31073,-16429
"2023-11","7215","철이나 비합금강의 그 밖의 봉",1905.9,3366,2235.8,1855,1511
"2023-11","7216","철이나 비합금강의 형강(形鋼)",47818.6,37499,65069.4,46041,-8542
"2023-11","8108","티타늄과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",509.5,6801,1924.5,30125,-23324
"2023-11","8109","지르코늄과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",2.3,24,22.9,6859,-6836
"2023-11","8110","안티모니와 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",77.7,887,399.1,4569,-3682
"2023-11","8111","망간과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",0.1,4,6034.8,10749,-10744
"2023-11","8112","베릴륨ㆍ크로뮴ㆍ하프늄ㆍ레늄ㆍ탈륨ㆍ카드뮴ㆍ게르마늄ㆍ바나듐ㆍ갈륨ㆍ인듐ㆍ니오븀(컬럼븀)과 이것으로 만든 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",744.8,6449,289.9,9049,-2599
"2023-11","8113","서멧(cermet)과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",26.3,2368,112.1,7120,-4752
"2023-11","8501","전동기와 발전기(발전세트는 제외한다)",7310.3,118623,10303.6,353331,-234709
"2023-11","8503","부분품(제8501호나 제8502호의 기계에 전용되거나 주로 사용되는 것으로 한정한다)",2743.0,35436,4064.6,47271,-11836
"2023-11","8507","축전지(격리판을 포함하며, 직사각형이나 정사각형인지에 상관없다)",98792.6,893879,26978.9,666033,227846
"2023-11","9001","광섬유와 광섬유 다발, 제8544호의 것 외의 광섬유 케이블, 편광재료(polarizing material)로 만든 판, 각종 재료로 만든 렌즈(콘택트렌즈를 포함한다)ㆍ프리즘ㆍ반사경과 그 밖의 광학소자로서 장착되지 않은 것(광학적으로 가공하지 않은 유리로 만든 광학소자는 제외한다)",6900.9,186806,1263.3,103883,82922
"2023-12","2811","그 밖의 무기산과 무기 비(非)금속 산화물",3440.3,11172,17835.2,30170,-18998
"2023-12","3818","전자공업에 사용하기 위하여 도프처리된(doped) 화학원소(디스크ㆍ웨이퍼 모양이나 이와 유사한 모양으로 한정한다), 전자공업에 사용하기 위하여 도프처리된(doped) 화학화합물",145.5,88618,990.3,218922,-130304
"2023-12","3901","에틸렌의 중합체[일차제품(primary form)으로 한정한다]",406385.5,506948,29598.8,43993,462955
"2023-12","4002","합성고무와 기름에서 제조한 팩티스(factice)[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다], 제4001호의 물품과 제4002호의 물품과의 혼합물[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]",137401.7,204999,10807.4,28655,176344
"2023-12","4802","도포하지 않은 종이와 판지(필기용, 인쇄용, 그 밖의 그래픽용으로 한정한다), 구멍을 뚫지 않은 펀치카드와 펀치테이프지[제4801호와 제4803호의 것은 제외하며, 크기와는 관계 없이 롤 모양이나 직사각형(정사각형을 포함한다) 시트(sheet) 모양으로 한정한다], 수제(手製) 종이와 판지",12504.8,11996,17899.0,19815,-7820
"2023-12","4803","화장지ㆍ안면용 티슈용 원지, 타월ㆍ냅킨용 원지와 이와 유사한 가정용이나 위생용 종이, 셀룰로오스워딩ㆍ셀룰로오스섬유의 웹(web)[주름지거나(creped) 구겨진(crinkled) 것, 올록볼록한(embossed) 것, 구멍을 뚫은(perforated) 것, 착색한 것, 표면장식한 것, 인쇄한 것인지에 상관없으며 롤 모양이나 시트(sheet) 모양으로 한정한다]",326.8,662,14367.3,16050,-15388
"2023-12","4804","도포하지 않은 크라프트지와 판지[롤 모양이나 시트(sheet) 모양으로 한정하며, 제4802호나 제4803호의 것은 제외한다]",6106.0,3882,16879.2,16086,-12205
"2023-12","4805","그 밖의 도포하지 않은 종이와 판지[롤 모양이나 시트(sheet) 모양으로 한정하며, 이 류의 주 제3호의 것 이상의 가공을 하지 않은 것으로 한정한다]",45026.3,20675,14929.4,12860,7815
"2023-12","4806","황산지ㆍ내지지(耐脂紙)ㆍ트레이싱지(tracing paper)ㆍ글라신지(glassine paper)와 그 밖의 투명 광택지나 반투명 광택지[롤 모양이나 시트(sheet) 모양으로 한정한다]",76.0,141,1983.1,3384,-3243
"2023-12","4807","겹붙인 종이와 판지[접착제로 겹붙인 것으로서 롤 모양이나 시트(sheet) 모양으로 한정하며, 표면을 도포하거나 침투시킨 것은 제외하고, 내면을 보강했는지에 상관없다]",636.0,410,243.3,413,-3
"2023-12","4808","물결 모양으로 하거나(corrugated)(평면지가 붙은 것인지에 상관없다) 주름지거나(creped) 구겨지거나(crinkled) 올록볼록하거나(embossed) 구멍을 뚫은(perforated) 종이와 판지[롤 모양이나 시트(sheet) 모양으로 한정하며, 제4803호의 것은 제외한다]",617.3,1104,219.2,708,396
"2023-12","4809","카본지, 셀프복사지, 그 밖의 복사지나 전사지[등사원지나 오프셋 플레이트(offset plate)로 사용하는 도포지와 침투지를 포함하고, 인쇄한 것인지에 상관없으며 롤 모양이나 시트(sheet) 모양으로 한정한다]",7026.1,13248,815.0,1431,11817
"2023-12","4810","한 면이나 양면을 도포한 종이와 판지[결합재가 있는지에 상관없으며 고령토(kaolin)[차이나 클레이(China clay)]나 그 밖의 무기물질을 도포한 것(그 밖의 다른 물질을 도포한 것은 제외한다)으로서 표면착색ㆍ표면장식ㆍ인쇄하였는지에 상관없으며 크기와는 관계없이 롤 모양이나 직사각형(정사각형을 포함한다)의 시트(sheet) 모양으로 한정한다]",112974.9,86883,10168.8,11444,75439
"2023-12","4811","종이, 판지, 셀룰로오스워딩, 셀룰로오스섬유의 웹(web)[크기와는 관계 없이 롤 모양이나 직사각형(정사각형을 포함한다)의 시트(sheet) 모양으로서 도포ㆍ침투ㆍ피복ㆍ표면착색ㆍ표면장식ㆍ인쇄한 것으로 한정하며, 제4803호ㆍ제4809호ㆍ제4810호에 열거한 것은 제외한다]",15276.7,33639,10974.9,28490,5150
"2023-12","5402","합성필라멘트사(재봉사와 소매용은 제외하며, 67데시텍스 미만인 합성모노필라멘트를 포함한다)",14686.1,50459,32920.5,60175,-9716
"2023-12","5403","재생ㆍ반(半)합성 필라멘트사[재봉사와 소매용은 제외하며, 67데시텍스 미만인 재생ㆍ반(半)합성 모노필라멘트를 포함한다]",10.1,203,1025.2,6869,-6666
"2023-12","5404","합성모노필라멘트(67데시텍스 이상인 것으로서 횡단면의 치수가 1밀리미터 이하인 것으로 한정한다), 방직용 합성섬유재료의 스트립(strip)이나 이와 유사한 것[예: 인조스트로(straw)](시폭이 5밀리미터 이하인 것으로 한정한다)",228.8,5474,83.9,688,4785
"2023-12","5405","재생ㆍ반(半)합성 모노필라멘트(67데시텍스 이상인 것으로서 횡단면의 치수가 1밀리미터 이하인 것으로 한정한다), 재생ㆍ반(半)합성 방직용 섬유재료의 스트립(strip)이나 이와 유사한 것[예: 인조 스트로(straw)](시폭이 5밀리미터 이하인 것으로 한정한다)",0.0,1,0.0,2,0
"2023-12","5406","인조필라멘트사(재봉사는 제외하며, 소매용으로 한정한다)",0.9,29,23.1,123,-94
"2023-12","5407","합성필라멘트사의 직물(제5404호 재료로 직조한 직물을 포함한다)",10406.2,114354,2333.7,12862,101492
"2023-12","6909","실험실용ㆍ화학용이나 그 밖의 공업용 도자제품, 농업용 도자제 통과 이와 유사한 용기, 물품의 수송용ㆍ포장용으로 사용하는 도자제의 항아리ㆍ단지와 이와 유사한 제품",553.1,22711,1430.1,40100,-17390
"2023-12","7208","철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 열간(熱間)압연한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]",853384.6,593215,447488.6,290687,302528
"2023-12","7209","철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 냉간압연(냉간환원)한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]",312880.1,229178,35530.2,24241,204937
"2023-12","7210","철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]",527284.8,526301,123727.4,100507,425794
